X1,X2,X3,X4,X5,Y
3.745401188473625,9.50714306409916,7.319939418114051,5.986584841970366,1.5601864044243652,37.84298630570511
1.5599452033620265,0.5808361216819946,8.661761457749352,6.011150117432088,7.080725777960454,4.860926305480415
0.20584494295802447,9.699098521619943,8.324426408004218,2.1233911067827616,1.8182496720710062,27.808914091263933
1.8340450985343382,3.0424224295953772,5.247564316322379,4.319450186421157,2.9122914019804194,14.311169462948353
6.118528947223795,1.3949386065204183,2.9214464853521815,3.663618432936917,4.56069984217036,17.172342923335897
7.851759613930136,1.9967378215835974,5.142344384136116,5.924145688620425,0.46450412719997725,24.523949699874674
6.075448519014383,1.7052412368729153,0.6505159298527952,9.488855372533333,9.656320330745594,24.162971425224672
8.08397348116461,3.0461376917337066,0.9767211400638387,6.842330265121569,4.4015249373960135,28.700278680835176
1.2203823484477883,4.951769101112702,0.34388521115218396,9.093204020787821,2.587799816000169,25.182256720746842
6.62522284353982,3.1171107608941098,5.200680211778108,5.4671027934327965,1.8485445552552704,24.91965448466819
9.695846277645586,7.7513282336111455,9.394989415641891,8.948273504276488,5.978999788110851,45.89933353287825
9.218742350231167,0.884925020519195,1.959828624191452,0.45227288910538066,3.2533033076326436,20.647938910984607
3.8867728968948203,2.713490317738959,8.287375091519294,3.567533266935893,2.8093450968738076,14.660200155492978
5.426960831582485,1.4092422497476265,8.021969807540398,0.7455064367977082,9.868869366005173,10.931738438973493
7.722447692966574,1.987156815341724,0.05522117123602399,8.154614284548341,7.068573438476172,28.5630742580566
7.2900716804098735,7.712703466859457,0.7404465173409036,3.5846572854427263,1.1586905952512971,41.012284795967965
8.631034258755935,6.232981268275579,3.308980248526492,0.6355835028602363,3.109823217156622,35.40516998069808
3.2518332202674705,7.29606178338064,6.3755747135521315,8.872127425763265,4.722149251619493,31.395022090452592
1.195942459383017,7.13244787222995,7.607850486168974,5.612771975694963,7.70967179954561,25.09931039737293
4.937955963643907,5.227328293819941,4.275410183585496,0.2541912674409519,1.0789142699330445,25.450210625264443
0.3142918568673425,6.364104112637804,3.143559810763267,5.085706911647028,9.07566473926093,22.58440049856822
2.4929222914887497,4.103829230356297,7.555511385430487,2.2879816549162246,0.7697990982879299,16.430372738345735
2.8975145291376805,1.6122128725400442,9.29697652342573,8.08120379564417,6.334037565104235,12.194859540816363
8.714605901877178,8.036720768991145,1.8657005888603584,8.925589984899778,5.393422419156507,47.15163113353569
8.074401551640625,8.960912999234932,3.1800347497186388,1.1005192452767676,2.279351625419417,43.23679790731631
4.271077886262563,8.18014765922493,8.607305832563434,0.06952130531190703,5.107473025775658,26.966774012371026
4.17411003148779,2.2210781047073027,1.198653673336828,3.3761517140362796,9.429097039125192,18.11636740196092
3.2320293202075523,5.187906217433661,7.030189588951778,3.63629602379294,9.717820827209607,21.77817484282021
9.624472949421111,2.5178229582536416,4.972485058923855,3.0087830981676964,2.848404943774676,26.813606435091586
0.36886947354532795,6.095643339798968,5.026790232288615,0.5147875124998935,2.7864646423661146,16.719679381777148
9.082658859666537,2.395618906669724,1.448948720912231,4.89452760277563,9.856504541106007,28.298663385331274
2.4205527151150044,6.721355474058786,7.616196153287175,2.3763754399239967,7.282163486118596,23.982441430740124
3.677831327192532,6.3230583059357945,6.335297107608947,5.357746840747585,0.902897700544083,28.4063458232518
8.35302495589238,3.2078006497173583,1.8651851039985423,0.40775141554763916,5.908929431882418,25.453269125436908
6.775643618422825,0.16587828927856152,5.12093058299281,2.2649577519793795,6.451727904094499,13.721289285043339
1.7436642900499144,6.90937738102466,3.867353463005374,9.367299887367345,1.3752094414599325,31.48021053312595
3.410663510502585,1.1347352124058907,9.246936182785628,8.77339353380981,2.579416277151556,13.437859880956593
6.59984046034179,8.172222002012159,5.5520081159946235,5.296505783560065,2.418522909004517,39.31440915923106
0.9310276780589921,8.972157579533267,9.004180571633304,6.33101457273268,3.390297910487007,29.776381633882682
3.492095746126609,7.259556788702394,8.971102599525771,8.870864242651173,7.798755458576238,33.19278465678512
6.420316461542877,0.8413996499504883,1.6162871409461377,8.985541885270793,6.0642905965958995,23.103999337060188
0.09197051616629648,1.014715428660321,6.635017691080558,0.05061583846218687,1.6080805141749865,0.38862915212218163
5.487337893665861,6.918951976926932,6.519612595026006,2.242693094605598,7.121792213475358,31.131033462302177
2.3724908749680007,3.2539969815926773,7.464914051180242,6.496328990472147,8.49223410494178,15.733667658889383
6.576128923003433,5.683086033354716,0.9367476782809248,3.6771580305943354,2.6520236768172545,33.421688648105466
2.4398964337908358,9.730105547524456,3.930977246667604,8.920465551771134,6.311386259972629,38.99509039408958
7.948113035416484,5.026370931051921,5.769038846263591,4.925176938188639,1.952429877980445,33.92074136802813
7.224521152615053,2.807723624408558,0.2431596643145384,6.454722959071678,1.7711067940704894,28.507109078828645
9.404585843529143,9.539285770025874,9.148643902204485,3.7015870025544437,0.15456616528867428,45.123336580172804
9.283185625877254,4.281841483173143,9.666548190436696,9.636199770892528,8.530094554673601,34.83196055904692
2.944488920695857,3.8509772860192526,8.511366715168569,3.1692200515627764,1.6949274668609249,15.726164115089443
5.568012624583502,9.36154774160781,6.96029796674973,5.700611700893649,0.9717649377076854,41.50244072510202
6.150072266991698,9.900538501042632,1.4008401523652403,5.183296523637368,8.773730719279554,45.02145542241889
7.407686177542044,6.97015740995268,7.024840839871093,3.5949115121975517,2.9359184426449336,35.30780937257564
8.093611554785136,8.101133946791808,8.670723185801037,9.132405525564714,5.113423988609378,41.501624418020725
5.015162946871996,7.9829517896677515,6.4996393077776515,7.019668772577034,7.95792669436101,37.17955029922976
8.900053418175663,3.379951568515358,3.75582952639944,0.93981939840869,5.78280140996174,27.1558289705552
0.35942273796742086,4.655980181324601,5.426446347075766,2.865412521282844,5.9083326056901075,14.080081346388608
0.3050024993904943,0.37348188749214417,8.226005606596583,3.601906414112629,1.2706051265188478,1.0225061548852459
5.222432600548044,7.699935530986108,2.1582102749684315,6.228904758190002,0.85347464993768,38.18665779440348
0.516817211686077,5.31354631568148,5.406351216101065,6.374299014982066,7.260913337226615,20.20877510001583
9.758520794625346,5.163003483011953,3.2295647294124596,7.9518619476870365,2.708322512620742,40.40891541895146
4.389714207056361,0.7845638134226596,0.2535074341545751,9.626484146779251,8.359801205122059,18.898901939011964
6.95974206093698,4.089529444142698,1.7329432007084578,1.5643704267108605,2.502428981645953,27.465905249642173
5.4922666470612045,7.145959227000623,6.601973767177313,2.7993389694594284,9.54865280663194,29.885141171908785
7.378969166957685,5.543540525114007,6.117207462343522,4.196000624277899,2.4773098950115746,31.988308966070253
3.559726786512616,7.578461104643691,0.14393488629755868,1.1607264050691624,0.4600264202175275,30.911285427349558
0.40728802318970136,8.554605840110073,7.036578593800237,4.741738290873252,0.9783416065100148,27.89973078184849
4.916158751168323,4.734717707805657,1.7320186991001518,4.33851649237973,3.9850473439737346,25.90564534726638
6.158500980522165,6.350936508676438,0.4530400977204452,3.746126146264712,6.258599157142363,33.4128271551526
5.031362585800877,8.564898411883222,6.58693631618945,1.629344270814297,0.7056874740042984,33.92348836740017
6.424192782063156,0.26511310541621813,5.8577558127346325,9.402302414249576,5.75474177875879,17.831839115470892
3.881699262065219,6.432882184423532,4.582528904915167,5.45616789315935,9.41464808776525,29.10631096829865
3.8610263780077423,9.611905638239142,9.053506419560637,1.9579113478929644,0.6936130087516545,33.9471030245902
1.0077800137742665,0.18221825651549728,0.944429607559284,6.830067734163569,0.7118864846022899,7.966900534184699
3.189756302937613,8.448753109694545,0.23271935735825866,8.144684825889358,2.8185477477339993,38.79069954596057
1.1816482762165625,6.967371653641506,6.28942846779884,8.77472013527053,7.350710438038858,27.757636675674373
8.034809303848485,2.820345725713065,1.7743954377972282,7.506147516408584,8.06834739267264,30.581441968498094
9.905051420006734,4.126176769114265,3.720180857927832,7.764129607419968,3.4080354025301784,37.36151331710433
9.307573256035647,8.584127518430119,4.289940273750183,7.508710677914974,7.545428740846823,48.470460179408065
1.031238688359326,9.025529066795666,5.052523724478571,8.264574661077416,3.2004960103061175,32.23967177721714
8.955232284962005,3.892016787341631,0.1083765148029836,9.053819764192637,0.9128667678613356,37.9584372779605
3.1931363759041487,9.50061967050805,9.506071469375561,5.734378881232861,6.318372121697992,34.41845715708273
4.4844552197831975,2.9321077169806453,3.2866454536991596,6.725184560770384,7.5237452943768,22.288905481312625
7.915790437258485,7.896181427945539,0.9120610304869037,4.944203047025814,0.5755876001664428,43.173206697971075
5.495288823237355,4.41530501373377,8.877041827582998,3.5091501255207866,1.1706701642760586,23.396403660591204
1.4299168205283586,7.615106317174723,6.182180633162611,1.0112267612279024,0.8410680611499743,24.967668327251232
7.009691314591199,0.7276300636419353,8.218600592903563,7.062422271564962,0.8134878064189976,18.870662171374683
0.8483771408519192,9.866395785011754,3.742707957561203,3.706421470668909,8.127995672575025,33.78352905502366
9.472485773838587,9.860010638228708,7.533781852589416,3.762595855309158,0.8350071669866876,47.80137701444958
7.771469159274368,5.58404249735805,4.242220092469763,9.06354385094736,1.1119748230615134,37.745789043217776
4.926251042908591,0.11353644767419069,4.6866064199412625,0.5630327568183735,1.1881791626807192,7.808385791059385
1.1752624677710488,6.492103021160636,7.460448792654233,5.833687650971596,9.621725484745419,22.163192532783608
3.748705795237041,2.8571208628186073,8.685991281894603,2.235958385194526,9.632225394406113,13.786934104708871
0.12154474689816341,9.69878826707639,0.43159911950576113,8.911431136980712,5.277011090862999,35.66648203459005
9.929647961193004,0.7379656473539886,5.538542844013207,9.69302535619099,5.230978441701488,26.0790659111323
6.293986381352625,6.957486889846171,4.545410647677732,6.275580800840634,5.843143119231002,35.77106497291478
9.01158010490989,0.4544638034145787,2.809631895922303,9.504114840765588,8.902637838909163,25.739321010764996
4.55656752785713,6.201325978015367,2.7738118298113266,1.881211597237613,4.636984049399821,26.94039739884688
3.533522280260528,5.836561118508721,0.7773463696498484,9.743948076661665,9.86210744479603,31.942630536948496
6.981617140197452,5.360963663441204,3.0952761628632777,8.137950197069486,6.847311725538793,34.735581747946995
1.626169393448913,9.109271844938425,8.22537242923169,9.49799913291924,7.2571950838836,35.04283705813153
6.134151959357899,4.182430362906189,9.327284833540133,8.660638895004084,0.45218670106189407,27.983614643393267
0.26366974497252005,3.7646336687804958,8.105533307818328,9.872761293149445,1.5041689110352818,16.456913947137
5.941307153521351,3.8089085663102153,9.699143978146033,8.421189231357086,8.383287047111379,26.410227707219462
4.686931597949703,4.148195023376652,2.7340707193070624,0.5637549665092711,8.647223762550531,23.01128266566711
8.129010091300776,9.997176732861305,9.966368370739055,5.5543170560262745,7.689874151805105,46.64421300472001
9.44765729882428,8.496473906774115,2.4734810174319763,4.505441353100935,1.2915941515149498,47.91027803252611
9.540510272587223,6.0617463445088005,2.2864280550346274,6.7170068440585675,6.181282404578958,41.025895853832054
3.5816271803284048,1.1355759219962902,6.715731955927996,5.2030770090379335,7.723183917356393,12.456661504137886
5.201635011119934,8.5218150031854,5.519068387744856,5.609379715353863,8.76653602658345,38.53854746954205
4.034828662123971,1.3401522845064073,0.28782676313338973,7.55137255673619,6.203095513534647,18.004715811619118
7.0407976809922355,2.129641615089107,1.3637147558676976,0.14544665667881929,3.5058755880659698,19.03889311998499
5.899176868546331,3.922440450997323,4.374749220237291,9.041586944937483,3.4825546702330037,28.380357038216214
5.139894891598108,7.8365301274114305,3.9654278232127016,6.220867002278735,8.623637087467452,38.23260830296464
9.495206236576422,1.4707348092903794,9.265876251614944,4.921162930795382,2.5824438829895833,23.461391799211956
4.591357562382613,9.800325752854771,4.926180939928696,3.287516102875082,6.334008543167258,39.282409749600156
2.401456187781931,0.7586332810866392,1.2887972191064923,1.2804583895777244,1.5190269351229435,8.338934600224903
1.3882717264941014,6.4087474480321465,1.8188008439914483,3.456672833238632,8.967884099060118,24.674836468234602
4.739616402628723,6.675577385210271,1.7231987120162984,1.9228901880867078,0.40868616266478863,30.71971571117751
1.6893506307216455,2.7859033903195862,1.7701048427674682,0.8870253375705561,1.206358711006008,12.019848272312156
4.607787680327258,2.063337184057925,3.6426986104807546,5.034172708548569,6.903948286293653,18.352492240446022
0.39312139841098936,7.994103989090426,6.279003894909078,0.8175903194887191,8.735786241067773,22.42303596714003
9.208724005318132,0.6107795985486375,2.7687764814720373,8.062012797930613,7.482596903836583,25.930394378569105
1.8452101935637732,2.093493233367103,3.70472102791382,4.845229851910213,6.1825477153029595,11.988919805561776
3.689136395697724,4.625347161331479,7.474709381337565,0.366832028905979,2.5243694434402073,18.537820298487258
7.133495858845524,8.952068376871994,5.116774421156661,5.321134852653157,1.0717201133977605,43.10512636157326
4.474123668234546,5.326172664550231,2.4247050363472966,2.6924323094938094,3.7728416310462265,25.805198038827232
0.20071197777726368,3.220791655831783,2.1144800699654462,3.2749735217791462,1.1976213181925122,12.843715360825799
8.90527280739895,5.935924535540487,6.791023191444896,7.891712386073383,4.984421989290572,37.220586679089216
0.8692028808742369,5.371065418185478,5.868411180208791,7.4543947418433,4.316595462296794,19.189428899905643
1.2758030279556376,2.8377590579872445,3.630822963986351,6.459172413316012,5.707783046689119,13.800185068410126
3.5609672589784624,9.865152487929796,6.057748193568871,2.372267917359945,1.0178247262040374,36.21432790451857
1.5285913918433203,2.459577283845081,1.6068137325955567,1.8656702405130576,2.850951686938471,11.468180558551827
1.7337359529475482,8.967654246264251,0.8023374566164221,5.245113895702547,4.103968269896615,33.16324698348757
9.823786169086064,1.1203890216805235,3.9785559904574166,9.69470433275369,8.655071258939802,28.467421090617783
8.1707207094928,2.579028270449398,1.7088758739006582,6.68643219924431,9.293759891275858,28.509704137807923
5.567628930139298,5.7161268946989985,2.7997909366028417,7.694929331919369,1.8704374855752337,33.84231945852232
3.2367923640424365,4.254364386164168,5.07610378684455,2.4240973241508024,1.1483682473920354,19.866830539802177
